C00012914|01102017|1000|1|1000
C00012914|01092017|1615|4|6460
C00012914|01062017|475|3|1425
C00012914|01052017|1781|4|7125
C00012914|01042017|500|1|500
C00012914|01032017|1488|18|26791
C00013748|02282017|375|2|750
C00013748|02142017|750|3|2250
C00013748|02092017|500|2|1000
C00013748|02082017|375|2|750
C00014555|02282017|129|3|387
C00014555|02152017|163|2|325
C00014555|02032017|5000|1|5000
C00014555|02012017|1000|1|1000
C00014555|01312017|217|1|217
C00014555|01282017|1000|1|1000
C00014555|01272017|1000|2|2000
C00014555|01252017|500|1|500
C00014555|01222017|2500|1|2500
C00014555|01202017|500|3|1500
C00014555|01192017|2000|3|6000
C00014555|01122017|1000|1|1000
C00016683|02282017|123|165|20315
C00016683|02272017|500|1|500
C00016683|02262017|1000|1|1000
C00016683|02242017|208|1|208
C00016683|02232017|5000|1|5000
C00016683|02222017|625|2|1250
C00016683|02172017|500|1|500
C00016683|02152017|121|150|18089
C00016683|02102017|208|1|208
C00016683|01312017|137|148|20339
C00016683|01302017|2598|2|5195
C00016683|01272017|208|1|208
C00016683|01242017|500|1|500
C00016683|01132017|208|25|5200
C00017525|02282017|313|4|1250
C00017525|02272017|250|2|500
C00017525|02222017|100|1|100
C00017525|02172017|1130|2|2259
C00017525|02162017|375|2|749
C00017525|02152017|250|2|500
C00017525|02092017|375|6|2250
C00017525|02072017|250|1|250
C00017525|02062017|250|1|250
C00017525|02022017|500|1|500
C00017525|02012017|625|2|1250
C00017525|01312017|1000|1|1000
C00017525|01302017|250|1|250
C00017525|01282017|250|1|250
C00017525|01272017|250|1|250
C00017525|01222017|250|1|250
C00017525|01212017|250|1|250
C00017525|01202017|250|1|250
C00017525|01112017|240|1|240
C00017525|01062017|1000|1|1000
C00018028|02272017|1000|1|1000
C00018028|02132017|5000|1|5000
C00018028|02122017|5000|1|5000
C00018028|01032017|5000|1|5000
C00018036|02182017|155|19|2954
C00018036|01212017|346|3|1037
C00018929|02152017|350|2|700
C00018929|02062017|10000|1|10000
C00018929|02032017|500|1|500
C00018929|02012017|438|4|1750
C00018929|01312017|500|1|500
C00018929|01272017|313|4|1250
C00018929|01252017|360|1|360
C00018929|01162017|500|2|1000
C00018929|01062017|250|1|250
C00019653|01312017|324|13|4216
C00020818|02242017|216|1|216
C00020818|02232017|4600|2|9200
C00020818|02172017|2500|1|2500
C00020818|02132017|1000|1|1000
C00020818|02062017|216|1|216
C00020818|02042017|565|4|2260
C00020818|01302017|750|3|2250
C00020818|01272017|250|1|250
C00020818|01232017|3250|2|6500
C00020818|01192017|622|9|5600
C00020818|01172017|400|1|400
C00022343|02282017|534|20|10675
C00022343|02272017|750|9|6750
C00022343|02222017|392|19|7450
C00022343|02202017|400|2|800
C00022343|02172017|1000|1|1000
C00022343|02152017|263|4|1050
C00022343|02092017|250|1|250
C00022343|02082017|416|25|10400
C00022343|02022017|500|2|1000
C00022343|01312017|378|25|9450
C00022343|01292017|500|1|500
C00022343|01252017|452|21|9500
C00022343|01232017|500|4|2000
C00022343|01182017|750|2|1500
C00022343|01172017|920|3|2760
C00022343|01162017|805|10|8050
C00022343|01152017|400|1|400
C00022343|01142017|2542|12|30500
C00022343|01132017|1000|1|1000
C00022343|01122017|500|1|500
C00022343|01112017|375|2|750
C00022343|01092017|250|1|250
C00022343|01062017|1500|1|1500
C00022343|01052017|250|1|250
C00022343|01032017|1375|2|2750
C00022343|01012017|3667|3|11000
C00023580|02282017|111|7|780
C00023580|02272017|50|1|50
C00023580|02242017|70|6|420
C00023580|02172017|275|2|550
C00023580|02102017|83|3|250
C00023580|02012017|120|1|120
C00023580|01312017|130|1|130
C00023580|01102017|500|1|500
C00023838|02282017|93|6|560
C00023838|02222017|105|1|105
C00023838|02212017|500|2|1000
C00023838|02162017|500|1|500
C00023838|02142017|250|1|250
C00023838|02102017|100|1|100
C00023838|02072017|1000|1|1000
C00023838|02062017|750|3|2250
C00023838|02032017|250|1|250
C00023838|02022017|250|2|500
C00023838|02012017|1375|2|2750
C00023838|01312017|625|2|1250
C00023838|01282017|1500|4|6000
C00023838|01272017|350|1|350
C00023838|01232017|2000|1|2000
C00023838|01052017|250|1|250
C00024349|01312017|447|3|1342
C00024349|01302017|750|1|750
C00024349|01252017|750|1|750
C00024349|01192017|5000|1|5000
C00024349|01032017|750|1|750
C00024521|02282017|1132|5|5662
C00024521|02272017|574|21|12048
C00024521|02242017|1500|8|11998
C00024521|02232017|439|7|3071
C00024521|02222017|1333|12|16000
C00024521|02212017|1606|26|41745
C00024521|02172017|1712|14|23966
C00024521|02162017|245|17|4160
C00024521|02152017|271|2|541
C00024521|02132017|166|1|166
C00024521|02122017|250|1|250
C00024521|02112017|194|3|582
C00024521|02102017|1000|2|2000
C00024521|02092017|2125|4|8500
C00024521|02082017|1396|6|8375
C00024521|02072017|2167|3|6500
C00024521|02062017|622|6|3733
C00024521|02052017|326|284|92459
C00024521|02032017|375|5|1873
C00024521|02022017|969|5|4847
C00024521|02012017|464|18|8359
C00024521|01312017|364|4|1457
C00024521|01302017|413|11|4547
C00024521|01272017|167|2|333
C00024521|01262017|373|11|4104
C00024521|01252017|374|7|2616
C00024521|01242017|687|17|11682
C00024521|01232017|417|3|1250
C00024521|01182017|4520|1|4520
C00024521|01172017|1153|15|17300
C00024521|01132017|2047|3|6140
C00024521|01122017|422|7|2957
C00024521|01102017|630|4|2520
C00024521|01092017|250|1|250
C00024521|01062017|1000|1|1000
C00024521|01052017|413|58|23975
C00024521|01042017|396|74|29326
C00024679|02282017|500|1|500
C00024679|02262017|100|1|100
C00024679|02242017|250|1|250
C00024679|02212017|2500|1|2500
C00024679|02102017|1173|1|1173
C00024679|02062017|4000|1|4000
C00024679|01182017|200|2|400
C00024679|01172017|250|1|250
C00024679|01122017|500|1|500
C00024679|01102017|1250|2|2500
C00024679|01082017|225|2|450
C00024679|01052017|250|1|250
C00024679|01032017|500|1|500
C00024752|02282017|3500|2|7000
C00024752|02242017|207|9|1865
C00024752|01272017|383|2|765
C00024869|02172017|259|220|56990
C00024869|01202017|403|93|37439
C00024968|02282017|242|11|2657
C00024968|02262017|166|2|332
C00024968|02252017|250|4|998
C00024968|02242017|200|5|1000
C00024968|02232017|167|3|502
C00024968|02222017|166|1|166
C00024968|02212017|255|5|1277
C00024968|02202017|250|1|250
C00024968|02192017|305|3|916
C00024968|02182017|279|4|1116
C00024968|02172017|102|3|307
C00024968|02162017|336|5|1682
C00024968|02152017|455|3|1365
C00024968|02142017|127|1|127
C00024968|02132017|768|9|6916
C00024968|02122017|188|4|751
C00024968|02112017|183|2|366
C00024968|02102017|614|6|3681
C00024968|02092017|555|3|1666
C00024968|02082017|200|2|400
C00024968|02072017|750|2|1500
C00024968|02062017|1250|2|2500
C00024968|02042017|390|5|1950
C00024968|02032017|310|10|3096
C00024968|02022017|375|4|1499
C00024968|02012017|277|3|832
C00024968|01312017|625|2|1250
C00024968|01282017|292|4|1166
C00024968|01272017|250|1|250
C00024968|01252017|372|3|1115
C00024968|01242017|250|1|250
C00024968|01232017|250|2|500
C00024968|01222017|500|1|500
C00024968|01202017|208|4|830
C00024968|01192017|275|2|550
C00024968|01182017|250|2|500
C00024968|01172017|2000|1|2000
C00024968|01162017|250|1|250
C00024968|01152017|375|2|750
C00024968|01142017|375|2|750
C00024968|01132017|737|5|3683
C00024968|01112017|857|7|6000
C00024968|01102017|600|5|3000
C00024968|01092017|250|1|250
C00024968|01062017|1500|3|4500
C00024968|01052017|600|6|3600
C00024968|01042017|365|1|365
C00024968|01032017|955|3|2865
C00025254|02272017|35|1|35
C00025254|02212017|525|2|1050
C00025254|02162017|50|1|50
C00025254|02152017|1500|1|1500
C00025254|02132017|250|1|250
C00025254|02032017|250|1|250
C00025254|02022017|222|1|222
C00025254|01312017|375|2|750
C00025254|01292017|250|1|250
C00025254|01262017|500|1|500
C00025254|01242017|250|1|250
C00025254|01232017|250|1|250
C00025254|01202017|250|1|250
C00025254|01192017|250|1|250
C00025254|01142017|250|1|250
C00025254|01122017|333|3|1000
C00025254|01112017|250|1|250
C00025254|01102017|300|1|300
C00027342|02282017|140|7|981
C00027359|02062017|114|2|227
C00027359|01132017|400|1|400
C00027466|01312017|2292|93|213125
C00027466|01302017|1587|67|106312
C00027466|01292017|425|21|8925
C00027466|01282017|331|16|5301
C00027466|01272017|479|20|9571
C00027466|01262017|5827|26|151505
C00027466|01252017|1017|32|32540
C00027466|01242017|535|38|20331
C00027466|01232017|874|28|24460
C00027466|01222017|165|5|825
C00027466|01212017|263|15|3950
C00027466|01202017|352|59|20740
C00027466|01192017|1733|61|105741
C00027466|01182017|454|46|20897
C00027466|01172017|595|31|18447
C00027466|01162017|338|11|3715
C00027466|01152017|106|15|1592
C00027466|01142017|184|12|2205
C00027466|01132017|282|864|243496
C00027466|01122017|551|21|11580
C00027466|01112017|2478|36|89219
C00027466|01102017|445|18|8010
C00027466|01092017|1084|13|14090
C00027466|01082017|222|15|3330
C00027466|01072017|250|3|750
C00027466|01062017|648|13|8430
C00027466|01052017|587|22|12920
C00027466|01042017|2170|25|54250
C00027466|01032017|164|10|1641
C00027466|01022017|375|7|2625
C00027466|01012017|503|17|8550
C00027532|02282017|38|1|38
C00027532|02232017|314|9|2825
C00027532|02162017|319|3|957
C00027532|02092017|234|10|2340
C00027532|02032017|500|1|500
C00027532|02022017|293|9|2634
C00027532|01272017|250|1|250
C00027532|01262017|314|14|4400
C00027532|01242017|325|2|650
C00027532|01202017|500|1|500
C00027532|01192017|355|10|3550
C00027532|01182017|395|1|395
C00027532|01122017|352|7|2465
C00027532|01112017|424|3|1271
C00027532|01062017|450|2|900
C00027532|01052017|400|2|800
C00028787|02282017|218|3|653
C00028787|02272017|50|1|50
C00028787|02222017|975|2|1950
C00028787|02212017|300|1|300
C00028787|02142017|350|2|700
C00028787|02102017|514|23|11825
C00028787|02092017|585|32|18720
C00028787|02082017|566|36|20360
C00028787|02072017|527|18|9485
C00028787|02062017|293|15|4400
C00028787|01272017|2500|1|2500
C00028787|01242017|500|2|1000
C00028787|01232017|1000|2|2000
C00028787|01172017|500|1|500
C00028787|01162017|400|1|400
C00028787|01122017|500|2|1000
C00028787|01112017|536|14|7500
C00028787|01102017|1225|4|4900
C00028787|01032017|433|3|1300
C00029348|02282017|243|3|728
C00029348|02202017|250|1|250
C00029348|02072017|5000|3|15000
C00029348|02022017|1933|3|5800
C00029348|01312017|312|2|624
C00029348|01302017|5000|1|5000
C00029348|01262017|5000|4|20000
C00029348|01252017|5000|1|5000
C00029348|01132017|500|1|500
C00029348|01102017|250|1|250
C00029348|01062017|250|1|250
C00029447|02282017|406|2|812
C00029447|02272017|550|1|550
C00029447|02252017|750|1|750
C00029447|02242017|550|1|550
C00029447|02222017|7|1|7
C00029447|02162017|381|2|762
C00029447|02152017|298|2|595
C00029447|02142017|379|2|758
C00029447|02132017|550|1|550
C00029447|02092017|373|3|1120
C00029447|02072017|550|3|1650
C00029447|01312017|545|7|3812
C00029447|01302017|431|4|1725
C00029447|01292017|500|1|500
C00029447|01282017|750|1|750
C00029447|01272017|410|3|1229
C00029447|01262017|502|5|2512
C00029447|01252017|326|5|1632
C00029447|01242017|615|15|9225
C00029447|01232017|675|4|2700
C00029447|01222017|656|9|5900
C00029447|01202017|592|3|1775
C00029447|01192017|529|12|6345
C00029447|01182017|161|19|3068
C00029447|01172017|495|16|7916
C00029447|01162017|531|8|4250
C00029447|01152017|450|2|900
C00029447|01142017|625|2|1250
C00029447|01132017|379|12|4543
C00029447|01122017|451|6|2705
C00029447|01112017|593|10|5925
C00029447|01102017|434|19|8250
C00029447|01092017|625|8|5000
C00029447|01082017|583|3|1750
C00029447|01072017|636|7|4450
C00029447|01062017|446|19|8482
C00029447|01052017|517|11|5687
C00029447|01042017|430|20|8608
C00029447|01032017|488|9|4391
C00029447|01022017|539|16|8625
C00029447|01012017|596|12|7150
C00029504|02152017|277|10|2767
C00029504|02102017|408|11|4483
C00029504|02022017|480|5|2400
C00029504|01092017|196|10|1959
C00030676|02282017|328|30|9841
C00030676|02272017|5000|1|5000
C00030676|01312017|401|20|8025
C00030718|12312016|900|2|1800
C00030718|12302016|364|7|2550
C00030718|12292016|324|7|2270
C00030718|12282016|433|3|1300
C00030718|12272016|338|4|1350
C00030718|12262016|150|1|150
C00030718|12232016|240|5|1200
C00030718|12222016|250|1|250
C00030718|12162016|254|2|507
C00030718|12152016|200|3|600
C00030718|12142016|292|1|292
C00030718|12082016|300|1|300
C00030718|02282017|75|1|75
C00030718|02222017|300|4|1200
C00030718|02212017|1125|4|4500
C00030718|02202017|250|1|250
C00030718|02192017|1000|1|1000
C00030718|02182017|1000|1|1000
C00030718|02172017|764|7|5350
C00030718|02162017|282|19|5356
C00030718|02152017|300|2|600
C00030718|02142017|360|7|2522
C00030718|02132017|816|25|20410
C00030718|02122017|125|2|250
C00030718|02112017|900|2|1800
C00030718|02102017|270|22|5938
C00030718|02092017|354|15|5303
C00030718|02082017|367|23|8431
C00030718|02072017|389|41|15941
C00030718|02062017|330|19|6270
C00030718|02052017|1000|1|1000
C00030718|02042017|427|6|2562
C00030718|02032017|323|28|9040
C00030718|02022017|390|45|17550
C00030718|02012017|369|22|8124
C00030718|01312017|200|129|25738
C00030718|01302017|430|37|15915
C00030718|01292017|295|3|885
C00030718|01282017|46|7|320
C00030718|01272017|449|17|7627
C00030718|01262017|250|51|12747
C00030718|01252017|352|9|3167
C00030718|01242017|219|71|15535
C00030718|01232017|475|32|15207
C00030718|01222017|1000|1|1000
C00030718|01212017|300|1|300
C00030718|01202017|281|41|11503
C00030718|01192017|315|10|3145
C00030718|01182017|445|25|11121
C00030718|01172017|369|30|11076
C00030718|01162017|267|9|2400
C00030718|01142017|238|24|5715
C00030718|01132017|301|20|6011
C00030718|01122017|564|17|9595
C00030718|01112017|773|14|10822
C00030718|01102017|361|12|4326
C00030718|01092017|556|11|6120
C00030718|01072017|1000|1|1000
C00030718|01062017|388|17|6594
C00030718|01052017|531|13|6900
C00030718|01042017|252|11|2770
C00030718|01032017|120|6|722
C00030718|01012017|400|5|2000
C00030809|02282017|142|2|283
C00030809|02242017|500|2|1000
C00030809|02232017|473|5|2365
C00030809|02222017|500|1|500
C00030809|02212017|268|35|9389
C00030809|02162017|451|16|7213
C00030809|02152017|687|10|6865
C00030809|02142017|1000|1|1000
C00030809|02092017|955|3|2865
C00030809|02062017|1122|3|3365
C00030809|01302017|416|1|416
C00030809|01252017|500|1|500
C00030809|01212017|402|14|5623
C00030809|01092017|310|5|1550
C00030809|01052017|50|1|50
C00031054|02262017|25|1|25
C00031054|02192017|30|1|30
C00031054|02162017|360|1|360
C00031054|02092017|127|2|254
C00031054|02062017|240|2|480
C00031054|02032017|420|2|840
C00031054|02012017|360|1|360
C00031054|01302017|986|1|986
C00031054|01272017|10|1|10
C00031054|01252017|120|1|120
C00031054|01242017|75|2|150
C00031054|01232017|440|3|1320
C00031054|01122017|640|3|1920
C00031054|01102017|360|1|360
C00031054|01092017|360|3|1080
C00031054|01052017|593|9|5340
C00031088|02282017|1837|14|25720
C00031088|02232017|3750|3|11250
C00031088|02222017|3583|3|10750
C00031088|02212017|5154|4|20615
C00031088|02202017|600|5|3000
C00031088|02162017|2855|4|11420
C00031088|02152017|35|1|35
C00031088|02142017|1167|3|3500
C00031088|02132017|250|1|250
C00031088|02122017|500|1|500
C00031088|02092017|100|1|100
C00031088|02082017|375|2|750
C00031088|02072017|1000|1|1000
C00031088|02022017|275|2|550
C00031088|02012017|500|1|500
C00031088|01262017|600|3|1800
C00031088|01252017|853|3|2560
C00031088|01242017|413|6|2480
C00031088|01182017|250|2|500
C00031088|01172017|500|1|500
C00031088|01122017|650|5|3250
C00031088|01112017|250|1|250
C00031088|01102017|750|5|3750
C00031088|01032017|2000|2|4000
C00032334|02282017|250|1|250
C00032334|02272017|258|3|775
C00032334|02202017|175|2|350
C00032334|02162017|500|1|500
C00032334|02152017|200|2|400
C00032334|02142017|130|2|260
C00032334|02132017|250|3|750
C00032334|01252017|250|2|500
C00032334|01232017|1000|1|1000
C00032334|01172017|500|1|500
C00032334|01132017|500|1|500
C00032334|01102017|433|3|1300
C00032698|02282017|484|14|6772
C00032698|02272017|1000|1|1000
C00032698|02242017|410|16|6567
C00032698|02212017|80|1|80
C00032698|02172017|375|1|375
C00032698|02162017|383|3|1150
C00032698|02142017|300|5|1500
C00032698|02102017|92|1|92
C00032698|02092017|393|20|7850
C00032698|02072017|80|1|80
C00032698|02062017|326|14|4567
C00032698|02032017|292|18|5250
C00032698|02022017|300|1|300
C00032698|01312017|306|10|3060
C00032698|01302017|500|1|500
C00032698|01272017|313|10|3125
C00032698|01252017|100|1|100
C00032698|01242017|355|15|5330
C00032698|01232017|325|4|1300
C00032698|01202017|2500|1|2500
C00032698|01172017|581|9|5225
C00032698|01122017|500|1|500
C00032979|02282017|80|2|160
C00032979|02272017|140|4|561
C00032979|02232017|101|4|403
C00032979|02212017|60|4|240
C00032979|02162017|205|1|205
C00032979|02062017|180|1|180
C00032979|02022017|130|2|260
C00032979|01302017|140|1|140
C00032979|01052017|250|1|250
C00032979|01032017|255|1|255
C00032995|02282017|23|10|230
C00032995|02212017|23|2|46
C00032995|02132017|5|3|15
C00032995|02102017|23|8|184
C00032995|02032017|330|1|330
C00032995|02022017|290|1|290
C00033134|02232017|500|4|2000
C00033134|02142017|6750|3|20250
C00033134|02092017|5250|2|10500
C00033134|02062017|4417|3|13250
C00033134|01262017|2813|4|11250
C00033134|01192017|4450|5|22250
C00033134|01172017|10000|1|10000
C00033134|01112017|6833|3|20500
C00033134|01102017|500|1|500
C00033134|01092017|250|1|250
C00033134|01042017|4350|5|21750
C00033555|02232017|96|1|96
C00033555|02162017|96|1|96
C00033555|02092017|96|1|96
C00033555|02022017|96|1|96
C00033555|01262017|96|1|96
C00033555|01192017|96|1|96
C00033589|02232017|109|23|2505
C00033589|02092017|117|20|2333
C00033589|01262017|161|8|1290
C00033704|02282017|274|8|2191
C00033704|01312017|348|4|1391
C00033779|02272017|5000|1|5000
C00033779|02152017|5000|1|5000
C00033779|02082017|2500|1|2500
C00033779|02062017|5000|1|5000
C00033779|02032017|2500|2|5000
C00033779|02012017|1000|1|1000
C00033779|01272017|5000|1|5000
C00033779|01252017|1667|3|5000
C00033779|01092017|5000|1|5000
C00033779|01042017|5000|1|5000
C00033969|02172017|90|16|1442
C00033969|02032017|94|14|1318
C00033977|02282017|200|1|200
C00034033|02182017|120|1|120
C00034033|02142017|250|1|250
C00034033|02082017|250|1|250
C00034033|02022017|500|1|500
C00034033|02012017|250|1|250
C00034033|01312017|500|4|2000
C00034033|01262017|250|3|750
C00034033|01232017|583|3|1750
C00034033|01122017|10000|2|20000
C00034132|02282017|199|60|11913
C00034132|02242017|2654|17|45120
C00034132|02172017|20|1|20
C00034132|02012017|1500|1|1500
C00034132|01312017|273|18|4909
C00034157|02282017|141|28|3937
C00034157|02152017|141|28|3937
C00034157|02012017|279|96|26801
C00034157|01312017|155|21|3245
C00034157|01152017|208|10|2080
C00034157|01142017|240|1|240
C00034157|01112017|268|2|535
C00034157|01012017|340|68|23097
C00034355|02282017|380|2|760
C00034355|01312017|380|2|760
C00034470|02282017|83|1|83
C00034470|02152017|255|8|2038
C00034470|01132017|333|5|1665
C00034488|02282017|131|49|6425
C00034488|02152017|145|41|5950
C00034488|02012017|750|2|1500
C00034488|01312017|146|40|5850
C00034488|01132017|510|16|8162
C00034595|02242017|227|53|12051
C00034595|01272017|500|25|12508
C00034678|02282017|166|1|166
C00034678|02272017|250|2|500
C00034678|02222017|2000|1|2000
C00034678|02212017|1083|6|6500
C00034678|02162017|1500|3|4500
C00034678|01302017|250|1|250
C00034785|02272017|600|1|600
C00034785|02092017|1000|1|1000
C00034785|01092017|5000|1|5000
C00034785|01032017|5000|1|5000
C00035006|01202017|194|47|9115
C00035006|01062017|208|38|7904
C00035204|02282017|250|1|250
C00035204|02222017|250|1|250
C00035204|02202017|250|1|250
C00035204|02162017|393|2|785
C00035204|02102017|517|3|1550
C00035204|02072017|250|1|250
C00035204|02012017|500|1|500
C00035204|01272017|250|1|250
C00035204|01192017|500|1|500
C00035204|01182017|325|1|325
C00035204|01092017|399|32|12765
C00035204|01062017|554|11|6095
C00035204|01032017|400|2|800
C00035451|02282017|175|33|5764
C00035451|02272017|294|2|587
C00035451|02262017|87|1|87
C00035451|02222017|100|1|100
C00035451|02192017|250|1|250
C00035451|02182017|85|1|85
C00035451|02162017|250|1|250
C00035451|02072017|100|1|100
C00035451|02062017|425|3|1275
C00035451|02042017|1000|1|1000
C00035451|02032017|300|1|300
C00035451|01312017|355|9|3198
C00035451|01262017|240|1|240
C00035451|01252017|1000|1|1000
C00035451|01212017|240|1|240
C00035451|01172017|500|1|500
C00035451|01112017|250|1|250
C00035451|01042017|250|1|250
C00035519|02282017|190|60|11424
C00035519|01312017|384|3|1152
C00035535|02212017|5000|1|5000
C00035535|02082017|3667|3|11000
C00035535|02072017|1250|1|1250
C00035535|02062017|5000|1|5000
C00035535|01272017|500|1|500
C00035535|01092017|2625|2|5250
C00035535|01032017|5000|1|5000
C00035600|02272017|500|1|500
C00035600|02242017|3100|2|6200
C00035600|02232017|750|1|750
C00035600|02172017|1500|1|1500
C00035600|02162017|750|1|750
C00035600|02152017|500|1|500
C00035600|02132017|1250|1|1250
C00035600|02072017|1000|1|1000
C00035600|02062017|5000|1|5000
C00035600|02032017|2500|1|2500
C00035600|01262017|250|1|250
C00035600|01252017|750|1|750
C00035600|01242017|750|2|1500
C00035600|01122017|1200|1|1200
C00035600|01112017|417|1|417
C00035600|01062017|1250|2|2500
C00035600|01052017|1000|1|1000
C00035675|02282017|162|1|162
C00035675|02242017|116|43|4985
C00035675|02102017|134|41|5492
C00035675|01272017|171|18|3075
C00035683|02282017|276|74|20396
C00035683|01312017|315|57|17931
C00035691|02262017|112|40|4465
C00035691|02132017|138|37|5120
C00035691|02092017|5000|1|5000
C00035691|01292017|163|16|2613
C00035691|01132017|240|7|1679
C00038505|02282017|550|2|1100
C00038505|02272017|365|2|730
C00038505|02172017|15|1|15
C00038505|02132017|675|2|1350
C00038505|02032017|400|1|400
C00038505|02022017|538|2|1075
C00038505|01312017|300|2|600
C00038505|01262017|1283|3|3850
C00038505|01252017|50|1|50
C00038505|01242017|250|2|500
C00038505|01202017|15|1|15
C00038505|01172017|360|2|720
C00038505|01132017|50|1|50
C00038505|01112017|2759|2|5517
C00038505|01092017|1878|4|7513
C00038505|01052017|500|1|500
C00038505|01042017|5125|2|10250
C00038505|01022017|1976|1|1976
C00039016|02282017|220|5|1100
C00039016|01312017|300|1|300
C00039040|02282017|288|11|3170
C00039040|01312017|397|6|2380
C00039214|02272017|300|1|300
C00039214|02232017|225|3|675
C00039214|02222017|83|1|83
C00039214|02202017|500|1|500
C00039305|02172017|113|18|2038
C00039305|02032017|133|13|1735
C00039305|01202017|192|5|960
C00039321|01272017|192|8|1536
C00039503|02282017|133|8|1060
C00039503|02152017|143|7|1000
C00039503|01312017|181|4|725
C00039552|02282017|284|4|1134
C00039552|01312017|311|3|934
C00039578|01312017|416|1|416
C00039578|01302017|1545|11|17000
C00039578|01272017|1688|4|6750
C00039578|01252017|1000|1|1000
C00039578|01182017|2833|3|8500
C00039578|01172017|500|3|1500
C00039578|01062017|268|9|2414
C00039578|01042017|820|5|4100
C00040220|02272017|244|4|975
C00040220|02232017|25|1|25
C00040220|02212017|412|3|1235
C00040220|02202017|250|1|250
C00040220|02152017|500|1|500
C00040220|02142017|288|2|575
C00040220|02092017|3000|1|3000
C00040220|02082017|250|1|250
C00040220|02062017|247|3|740
C00040220|02012017|275|8|2200
C00040220|01302017|250|1|250
C00040220|01262017|250|1|250
C00040220|01202017|378|5|1890
C00040220|01192017|625|4|2500
C00040220|01132017|553|2|1105
C00040220|01102017|250|1|250
C00040220|01092017|250|1|250
C00040220|01032017|10000|1|10000
C00040253|02172017|78|71|5530
C00040253|02032017|122|22|2682
C00040253|01202017|169|11|1859
C00040253|01062017|276|1|276
C00040279|01312017|263|7|1843
C00040279|01242017|197|48|9435
C00040279|01102017|308|9|2771
C00040279|01032017|353|4|1413
C00040394|02282017|209|25|5229
C00040394|01312017|419|6|2512
C00040535|02282017|1292|6|7750
C00040535|02272017|2636|11|29000
C00040535|02172017|86|37|3191
C00040535|02032017|105|22|2320
C00040568|02282017|256|12|3076
C00040568|02072017|5000|1|5000
C00040568|01312017|377|5|1886
C00040584|02282017|156|2|312
C00040584|02152017|156|2|312
C00040584|01312017|156|2|312
C00040584|01272017|1000|1|1000
C00040584|01182017|150|1|150
C00040584|01152017|208|1|208
C00040584|01052017|5000|1|5000
C00040659|02282017|129|1|129
C00040659|02272017|370|1|370
C00040659|02242017|500|1|500
C00040659|02162017|113|2|225
C00040659|02142017|1500|2|3000
C00040659|02082017|1000|1|1000
C00040659|02072017|1000|1|1000
C00040659|02062017|219|4|875
C00040659|02032017|100|1|100
C00040659|01302017|370|1|370
C00040659|01242017|125|1|125
C00040659|01182017|125|1|125
C00040741|02282017|132|17|2243
C00040741|01312017|201|1|201
C00040923|02282017|100|97|9699
C00040923|02152017|106|85|9051
C00040923|01312017|126|47|5914
C00040923|01262017|5000|1|5000
C00040923|01132017|208|5|1040
C00040998|02282017|2500|2|5000
C00040998|02272017|750|10|7500
C00040998|02242017|1833|6|11000
C00040998|02232017|783|6|4700
C00040998|02212017|1567|21|32900
C00040998|02172017|2500|1|2500
C00040998|02162017|1611|9|14500
C00040998|02142017|913|13|11875
C00040998|02132017|1500|2|3000
C00040998|02102017|667|9|6000
C00040998|02092017|729|6|4375
C00040998|02082017|1875|2|3750
C00040998|02072017|500|2|1000
C00040998|02062017|417|6|2500
C00040998|02032017|1000|1|1000
C00040998|02012017|1375|8|11000
C00040998|01312017|1269|22|27925
C00040998|01252017|2500|1|2500
C00040998|01242017|250|1|250
C00040998|01232017|735|17|12500
C00040998|01192017|250|1|250
C00040998|01182017|908|19|17250
C00040998|01172017|250|1|250
C00040998|01132017|2500|1|2500
C00040998|01102017|2500|1|2500
C00040998|01092017|480|5|2400
C00040998|01082017|625|1|625
C00040998|01072017|375|2|750
C00040998|01052017|917|3|2750
C00040998|01042017|693|11|7625
C00040998|01022017|625|1|625
C00041038|02282017|200|2|400
C00041061|02242017|281|8|2250
C00041061|02152017|250|3|750
C00041160|01312017|1000|1|1000
C00041160|01272017|292|6|1750
C00041160|01262017|500|2|1000
C00041160|01172017|308|2|615
C00041160|01122017|250|2|500
C00041160|01062017|500|1|500
C00041160|01032017|625|2|1250
C00041269|02282017|375|2|750
C00041269|02272017|1000|1|1000
C00041269|02222017|213|4|850
C00041269|02212017|298|6|1786
C00041269|02152017|328|15|4920
C00041269|02072017|300|1|300
C00041269|01252017|625|2|1250
C00041269|01232017|318|1|318
C00041269|01152017|130|2|260
C00041269|01112017|500|1|500
C00041269|01102017|372|5|1861
C00041269|01042017|200|1|200
C00042002|02282017|149|192|28549
C00042002|01312017|233|111|25911
C00042002|01052017|302|34|10258
C00042069|02172017|136|45|6108
C00042069|02032017|144|40|5754
C00042069|01202017|181|23|4157
C00042622|02282017|5500|4|22000
C00042622|01252017|250|1|250
C00042622|01242017|2750|2|5500
C00042622|01232017|250|1|250
C00042622|01202017|10000|1|10000
C00043489|02282017|61|5|305
C00044776|02282017|125|2|250
C00044776|02272017|1355|10|13550
C00044776|02222017|625|2|1250
C00044776|02162017|2500|1|2500
C00044776|02152017|574|9|5165
C00044776|02142017|692|3|2075
C00044776|02082017|213|4|850
C00044776|02062017|375|2|750
C00044776|02012017|600|15|9005
C00044776|01302017|265|3|796
C00044776|01262017|515|4|2060
C00044776|01252017|277|6|1660
C00044776|01192017|611|5|3055
